Id,GrLivArea,BedroomAbvGr,FullBath,HalfBath,BsmtFullBath,GarageArea,GarageCars,YearBuilt,YearRemodAdd,OverallQual,OverallCond,LotArea,TotalBsmtSF,Neighborhood,BldgType,SaleCondition,SalePrice
1201,4455,5,2,1,1.0,455.0,2,1955,1984,10,9,11678,107.0,SawyerW,1Fam,Abnorml,599028
1202,2648,5,2,0,1.0,216.0,1,1976,2004,6,8,1822,2994.0,CollgCr,Duplx,Alloca,480942
1203,4931,4,3,1,0.0,275.0,1,1941,1964,5,1,17154,306.0,NWAmes,TwnhsE,Partial,610057
1204,3926,1,3,1,,61.0,0,2013,2021,1,1,3616,2953.0,NoRidge,1Fam,Alloca,723918
1205,3428,2,2,0,1.0,20.0,0,1979,1999,3,7,19970,106.0,Timber,2FmCon,Abnorml,513121
1206,4564,4,2,0,0.0,475.0,2,2021,2044,9,7,6526,1537.0,Veenker,TwnhsE,Family,721482
1207,2817,5,3,0,1.0,,3,1945,1953,5,6,8511,1252.0,Somerst,TwnhsI,Partial,527072
1208,3743,5,3,0,0.0,85.0,0,1980,2004,10,1,4457,1721.0,NAmes,2FmCon,Alloca,509904
1209,1781,3,2,0,1.0,282.0,1,1944,1965,6,3,16751,1300.0,ClearCr,TwnhsI,Alloca,408814
1210,4834,2,1,0,1.0,631.0,3,1986,2000,6,8,15044,2691.0,Blmngtn,1Fam,Partial,687206
1211,3305,5,1,1,1.0,693.0,3,1991,2016,5,2,2953,49.0,Blmngtn,Duplx,Alloca,465705
1212,4019,2,1,0,0.0,3.0,0,1939,1941,6,2,3453,2956.0,ClearCr,TwnhsI,Normal,569192
1213,2573,2,2,1,0.0,433.0,2,2015,2035,1,5,12768,2068.0,NAmes,Duplx,Partial,366651
1214,4400,5,3,0,0.0,60.0,0,2005,2028,1,7,17520,2335.0,Timber,Duplx,Partial,679202
1215,833,3,3,1,1.0,53.0,0,2010,2011,5,8,3531,419.0,NoRidge,1Fam,Family,335517
1216,1013,2,1,1,1.0,22.0,0,1926,1938,6,6,5590,195.0,NWAmes,Duplx,Family,254166
1217,2782,1,3,0,1.0,419.0,2,1988,2003,6,5,11588,1191.0,Blmngtn,Duplx,Alloca,472942
1218,3795,3,3,0,0.0,78.0,0,1913,1919,5,4,3508,967.0,Timber,TwnhsI,Family,523425
1219,4141,5,1,1,0.0,287.0,1,1912,1938,3,1,7134,2348.0,Mitchel,2FmCon,Family,470263
1220,2480,3,2,1,0.0,67.0,0,2019,2037,8,3,1686,2689.0,StoneBr,2FmCon,Alloca,594059
1221,3423,4,2,0,1.0,,1,1918,1926,7,2,10734,1282.0,Timber,TwnhsE,AdjLand,560597
1222,2988,2,4,0,,,2,2006,2019,1,1,14731,2305.0,StoneBr,TwnhsI,Abnorml,618627
1223,4826,4,4,1,1.0,224.0,1,1952,1955,5,7,9121,178.0,StoneBr,2FmCon,Alloca,774323
1224,3443,4,3,1,1.0,296.0,1,1937,1939,8,4,6247,2226.0,Gilbert,TwnhsE,Abnorml,552893
1225,2375,4,2,0,0.0,412.0,2,1909,1931,8,5,9350,298.0,Gilbert,TwnhsI,Abnorml,421638
1226,4864,4,2,1,0.0,458.0,2,1983,2012,3,2,10925,2003.0,Blmngtn,TwnhsE,Family,643166
1227,982,3,2,1,1.0,,0,1988,1996,10,6,4565,1146.0,SawyerW,Duplx,Normal,293491
1228,4930,2,3,1,1.0,,3,1957,1964,7,2,3564,1245.0,NridgHt,2FmCon,Normal,800000
1229,1193,4,1,0,0.0,624.0,3,1999,2019,5,7,4863,829.0,Blmngtn,2FmCon,AdjLand,316900
1230,1797,5,1,0,1.0,464.0,2,1939,1954,7,7,19727,1209.0,NridgHt,1Fam,AdjLand,558419
1231,4196,5,1,1,0.0,415.0,2,1967,1971,9,3,14874,2623.0,NAmes,1Fam,Normal,607562
1232,3801,2,2,1,0.0,418.0,2,1935,1955,3,2,3819,2426.0,Blmngtn,Duplx,Partial,514848
1233,4866,4,2,1,1.0,241.0,1,1971,1977,2,8,7075,1020.0,NWAmes,1Fam,Abnorml,543911
1234,3874,1,1,0,0.0,279.0,1,1916,1919,5,3,9120,881.0,CollgCr,1Fam,Abnorml,485110
1235,3366,3,2,1,0.0,227.0,1,1958,1971,1,2,4852,1527.0,Somerst,TwnhsE,Abnorml,475449
1236,2059,3,4,1,0.0,69.0,0,1967,1989,9,4,17255,2054.0,Gilbert,1Fam,Alloca,432041
1237,521,2,2,1,1.0,657.0,3,1968,1983,10,9,18900,547.0,SawyerW,1Fam,Partial,288428
1238,1057,5,3,1,,297.0,1,1954,1973,7,5,6030,2178.0,StoneBr,Duplx,Family,461755
1239,1839,5,4,0,1.0,230.0,1,1979,1986,10,3,1806,2846.0,Mitchel,TwnhsI,Normal,447946
1240,684,1,4,1,0.0,624.0,3,1962,1976,1,5,6438,2533.0,Gilbert,TwnhsE,Alloca,255705
1241,2786,2,2,0,0.0,490.0,2,1934,1955,7,4,12276,1644.0,NridgHt,1Fam,Family,622566
1242,3998,2,4,1,0.0,,2,1926,1941,5,6,16457,959.0,NAmes,1Fam,Partial,502449
1243,4834,5,4,1,0.0,21.0,0,1979,1986,3,4,7781,970.0,StoneBr,TwnhsE,Alloca,762316
1244,2703,3,4,1,0.0,282.0,1,2015,2043,4,6,6556,,Blmngtn,TwnhsE,Partial,474344
1245,4437,4,2,0,1.0,,2,1992,1994,6,4,6103,1364.0,NridgHt,2FmCon,AdjLand,781347
1246,4934,5,1,1,0.0,206.0,1,1978,2005,7,5,1553,319.0,StoneBr,TwnhsI,Family,747421
1247,4369,4,3,1,0.0,85.0,0,2013,2034,2,5,1759,2032.0,Blmngtn,TwnhsI,AdjLand,546380
1248,2592,1,4,0,1.0,663.0,3,2010,2013,7,4,9416,414.0,Gilbert,TwnhsE,AdjLand,459265
1249,1963,1,4,0,0.0,227.0,1,1962,1969,10,9,12924,2960.0,Gilbert,TwnhsE,Family,450676
1250,4900,2,2,0,0.0,453.0,2,1913,1924,1,3,1731,1252.0,Somerst,TwnhsE,Partial,595322
1251,1588,2,1,0,1.0,223.0,1,1978,2006,9,8,5205,1025.0,SawyerW,1Fam,Abnorml,320557
1252,2352,4,2,1,1.0,416.0,2,1976,1991,7,7,18331,165.0,NoRidge,TwnhsE,Alloca,602034
1253,833,1,3,1,0.0,613.0,3,1934,1941,4,5,19816,503.0,SawyerW,TwnhsI,Alloca,278429
1254,4071,2,2,1,0.0,616.0,3,2004,2031,8,3,13373,2843.0,Veenker,2FmCon,Abnorml,724073
1255,3424,2,2,1,1.0,58.0,0,2007,2010,7,5,11150,1611.0,Blmngtn,1Fam,Alloca,521833
1256,881,1,2,0,1.0,481.0,2,1940,1964,8,8,12285,2705.0,Mitchel,2FmCon,Normal,297547
1257,1498,1,1,1,0.0,648.0,3,1958,1982,1,2,8354,2867.0,Timber,2FmCon,Abnorml,341232
1258,2999,1,2,0,1.0,401.0,2,1924,1935,1,6,5229,146.0,ClearCr,TwnhsI,Family,372592
1259,2931,3,3,0,1.0,42.0,0,1921,1922,7,7,8454,1142.0,SawyerW,Duplx,AdjLand,421400
1260,4109,3,1,1,0.0,74.0,0,1932,1958,4,6,14449,2514.0,SawyerW,TwnhsE,AdjLand,502060
1261,1697,3,4,1,1.0,83.0,0,1944,1973,3,2,13758,1487.0,Timber,TwnhsI,AdjLand,364947
1262,4661,3,1,0,1.0,73.0,0,1933,1944,5,5,14029,1526.0,Crawfor,TwnhsE,Normal,599558
1263,2500,4,3,0,1.0,636.0,3,1918,1923,8,2,12761,1710.0,Veenker,TwnhsE,Family,533744
1264,4201,5,2,0,1.0,664.0,3,1955,1963,2,9,2618,2105.0,Crawfor,TwnhsI,Abnorml,571713
1265,1572,3,3,0,0.0,406.0,2,1976,1980,10,4,13089,,Somerst,TwnhsE,Alloca,513111
1266,666,4,4,0,1.0,440.0,2,1940,1958,5,4,17795,2660.0,NoRidge,2FmCon,Family,478271
1267,747,4,2,0,1.0,653.0,3,1965,1980,2,8,13504,1875.0,Mitchel,TwnhsE,Abnorml,296410
1268,2177,4,3,0,1.0,202.0,1,1933,1943,1,4,12219,1730.0,Blmngtn,2FmCon,AdjLand,373466
1269,4789,1,3,0,0.0,201.0,1,1986,2005,9,2,5643,1082.0,ClearCr,2FmCon,Normal,662224
1270,719,5,2,1,1.0,480.0,2,1979,1997,2,9,16160,348.0,NridgHt,TwnhsE,AdjLand,354061
1271,2160,1,1,0,0.0,222.0,1,2018,2018,5,6,9854,2127.0,NridgHt,2FmCon,Partial,487370
1272,991,3,2,0,0.0,12.0,0,1906,1918,7,6,6363,7.0,Crawfor,1Fam,Normal,229889
1273,4692,4,1,1,0.0,459.0,2,2004,2029,6,1,10562,2094.0,Blmngtn,TwnhsI,Alloca,651633
1274,3538,3,2,0,,628.0,3,1941,1964,3,5,3757,1490.0,Timber,Duplx,Family,559157
1275,3932,2,3,1,1.0,97.0,0,1908,1933,2,5,18638,2359.0,NWAmes,TwnhsE,Normal,482648
1276,3709,5,1,1,0.0,94.0,0,1984,2012,8,3,14495,2847.0,Somerst,TwnhsI,Family,635417
1277,3456,1,1,1,1.0,,1,1921,1922,5,6,7541,1658.0,NoRidge,TwnhsE,Family,614875
1278,3981,2,3,0,1.0,630.0,3,1921,1929,1,3,16186,1717.0,CollgCr,TwnhsE,AdjLand,565487
1279,536,5,2,0,0.0,,2,2020,2033,2,5,2502,1462.0,StoneBr,TwnhsE,Family,315228
1280,4394,4,1,0,1.0,425.0,2,1927,1942,6,8,8641,1118.0,NoRidge,2FmCon,Abnorml,800000
1281,3829,1,3,0,0.0,423.0,2,1967,1990,2,7,13550,266.0,NridgHt,TwnhsI,Alloca,665566
1282,3827,4,3,0,1.0,297.0,1,1924,1945,4,3,1938,92.0,Veenker,TwnhsE,Alloca,527886
1283,2270,5,3,1,0.0,467.0,2,1915,1936,2,2,14611,2169.0,Crawfor,1Fam,AdjLand,462020
1284,4103,1,3,0,1.0,8.0,0,1900,1904,8,1,16637,2744.0,NAmes,1Fam,Family,531602
1285,2218,3,4,1,0.0,88.0,0,1901,1921,7,4,12491,161.0,Timber,TwnhsI,Family,465987
1286,720,3,3,1,0.0,616.0,3,1958,1981,8,1,5312,981.0,NoRidge,TwnhsI,Alloca,409480
1287,4585,1,2,0,1.0,468.0,2,1953,1975,1,2,15358,1824.0,StoneBr,TwnhsI,AdjLand,719707
1288,1555,2,4,0,1.0,43.0,0,1904,1921,4,9,7772,2114.0,Veenker,1Fam,Family,365968
1289,958,1,1,1,0.0,201.0,1,1942,1944,3,8,15114,2205.0,Timber,TwnhsI,AdjLand,317417
1290,3298,1,2,0,0.0,78.0,0,1933,1937,7,6,13122,2082.0,Veenker,TwnhsI,AdjLand,543472
1291,1551,3,3,1,1.0,468.0,2,1970,1992,9,7,3228,251.0,NAmes,TwnhsE,Abnorml,333612
1292,4361,3,4,0,1.0,688.0,3,2022,2048,3,5,3349,761.0,Somerst,Duplx,Abnorml,594711
1293,2496,2,2,0,0.0,261.0,1,1985,2009,8,6,1780,1407.0,Blmngtn,Duplx,Family,441294
1294,520,2,3,0,1.0,275.0,1,2012,2024,6,9,2831,191.0,Gilbert,Duplx,Partial,226703
1295,4782,1,4,0,0.0,90.0,0,1923,1940,9,1,7043,1029.0,NridgHt,1Fam,AdjLand,800000
1296,2815,4,3,0,,297.0,1,1926,1931,1,4,1975,1155.0,Timber,Duplx,Alloca,402539
1297,1683,2,1,1,1.0,256.0,1,1992,2009,10,2,18861,2934.0,ClearCr,2FmCon,Abnorml,473928
1298,3547,5,3,0,1.0,1.0,0,1938,1943,5,8,18457,951.0,ClearCr,2FmCon,Abnorml,538313
1299,2887,3,1,1,1.0,234.0,1,2004,2027,3,8,4693,2914.0,NoRidge,1Fam,Normal,634069
1300,633,5,3,0,0.0,661.0,3,1957,1980,2,7,7260,2100.0,Blmngtn,Duplx,Abnorml,303641
1301,3918,4,1,0,0.0,610.0,3,1924,1925,10,6,15230,2076.0,Veenker,1Fam,AdjLand,696280
1302,2306,2,4,0,1.0,211.0,1,2003,2031,9,5,13722,2459.0,Veenker,TwnhsI,Alloca,536374
1303,3649,4,1,0,1.0,,3,1967,1990,2,1,12259,2526.0,Blmngtn,TwnhsI,Abnorml,545977
1304,4530,2,2,1,1.0,91.0,0,1998,2009,5,7,19800,667.0,NAmes,TwnhsI,Partial,519423
1305,3247,1,1,0,,632.0,3,1955,1968,8,9,13151,1262.0,SawyerW,2FmCon,Abnorml,497816
1306,3522,2,3,0,1.0,293.0,1,1915,1917,6,9,13884,,NAmes,1Fam,Alloca,482050
1307,1645,2,2,1,,,2,1983,2011,2,4,10788,,ClearCr,Duplx,AdjLand,386590
1308,1569,1,3,0,1.0,30.0,0,1915,1918,4,2,11214,121.0,NridgHt,TwnhsE,Normal,341389
1309,2367,1,1,1,0.0,,3,1981,2008,4,6,6884,1430.0,Timber,1Fam,AdjLand,441280
1310,4337,5,2,1,0.0,282.0,1,1951,1970,3,1,11137,642.0,Somerst,TwnhsI,Partial,628432
1311,2858,3,4,1,1.0,675.0,3,1997,2024,10,1,18486,620.0,Veenker,Duplx,Family,643301
1312,2066,3,4,0,0.0,63.0,0,2007,2018,3,8,8472,2285.0,Timber,TwnhsI,Abnorml,400940
1313,4008,5,1,0,1.0,497.0,2,1950,1976,8,9,3964,605.0,StoneBr,1Fam,Family,705321
1314,4340,2,2,1,0.0,10.0,0,2008,2020,10,4,12595,2380.0,StoneBr,Duplx,Alloca,800000
1315,4561,3,2,0,1.0,638.0,3,1913,1923,8,5,16026,2981.0,Blmngtn,Duplx,Normal,683253
1316,1845,5,2,0,0.0,260.0,1,1913,1923,8,5,19237,2329.0,Crawfor,1Fam,Alloca,456648
1317,3693,4,2,1,0.0,407.0,2,2022,2050,2,2,11530,509.0,NoRidge,TwnhsE,Alloca,701532
1318,3156,2,1,0,0.0,697.0,3,1970,1983,2,3,16078,427.0,CollgCr,TwnhsI,Partial,462251
1319,2520,2,3,1,0.0,457.0,2,1955,1969,8,3,6133,1311.0,SawyerW,Duplx,Normal,413059
1320,2286,1,1,1,1.0,30.0,0,1919,1938,8,8,9348,1653.0,ClearCr,2FmCon,Partial,417654
1321,1015,1,2,1,,23.0,0,1935,1951,8,4,9252,2335.0,Veenker,TwnhsE,AdjLand,331482
1322,1736,1,3,0,1.0,0.0,0,1984,2000,5,7,7650,1268.0,Veenker,2FmCon,Normal,353401
1323,2973,4,3,1,1.0,659.0,3,2001,2012,6,2,14748,501.0,Somerst,2FmCon,Partial,568717
1324,4489,4,2,0,0.0,697.0,3,2012,2016,1,9,17845,2974.0,Veenker,TwnhsE,Alloca,697021
1325,4398,3,4,1,1.0,203.0,1,1950,1979,3,8,7541,2713.0,Mitchel,Duplx,AdjLand,539842
1326,1344,4,2,1,1.0,641.0,3,1955,1969,6,5,4012,1962.0,NAmes,2FmCon,Family,313175
1327,3556,1,2,0,0.0,66.0,0,1920,1949,2,3,16770,2086.0,Somerst,Duplx,Abnorml,537755
1328,881,2,1,1,1.0,443.0,2,1910,1923,2,9,17217,2805.0,Mitchel,TwnhsI,Alloca,256539
1329,3537,2,1,1,1.0,265.0,1,1953,1970,1,8,18795,1424.0,SawyerW,Duplx,Partial,414382
1330,2038,5,2,0,0.0,71.0,0,1971,1987,3,5,6218,436.0,NridgHt,1Fam,Abnorml,429221
1331,2524,4,2,0,0.0,296.0,1,1912,1940,10,3,14802,1817.0,Crawfor,TwnhsI,Family,514559
1332,3729,5,3,1,1.0,,1,1950,1953,7,6,14739,1352.0,Blmngtn,TwnhsE,AdjLand,589747
1333,2411,2,2,0,1.0,270.0,1,1978,1993,10,4,16115,2399.0,ClearCr,2FmCon,AdjLand,553736
1334,4133,5,4,0,0.0,30.0,0,1999,2003,3,7,16415,2314.0,ClearCr,TwnhsI,Abnorml,658570
1335,2901,1,3,0,,215.0,1,2015,2041,6,8,19121,1414.0,Crawfor,TwnhsI,Family,518528
1336,4994,2,1,1,1.0,,0,1941,1956,9,5,10324,1103.0,Gilbert,TwnhsI,Normal,593981
1337,3372,3,3,1,,610.0,3,1948,1975,4,1,2904,1266.0,Veenker,2FmCon,Normal,569956
1338,1833,1,3,0,1.0,282.0,1,2007,2015,7,6,5057,1897.0,CollgCr,TwnhsI,Abnorml,386772
1339,3988,5,2,0,1.0,4.0,0,1985,1989,7,8,17902,1911.0,Timber,TwnhsI,AdjLand,664164
1340,2335,5,2,1,0.0,448.0,2,1933,1951,9,3,17128,1535.0,Mitchel,TwnhsI,Normal,444584
1341,2903,3,2,0,1.0,661.0,3,1984,1988,10,9,1704,1595.0,NridgHt,Duplx,Alloca,660780
1342,1115,2,3,0,0.0,267.0,1,1919,1930,7,4,8298,2975.0,NridgHt,2FmCon,Abnorml,447431
1343,1037,1,2,1,1.0,606.0,3,1955,1964,6,7,6035,761.0,NoRidge,2FmCon,Alloca,398229
1344,3086,4,2,1,1.0,486.0,2,1937,1943,9,7,7432,521.0,Somerst,TwnhsI,Alloca,539667
1345,1340,3,1,0,,443.0,2,2022,2025,7,2,13317,2397.0,Blmngtn,Duplx,Family,391251
1346,4989,4,2,0,0.0,201.0,1,1904,1923,4,1,10935,2806.0,NAmes,TwnhsI,Abnorml,554765
1347,4350,4,2,0,0.0,13.0,0,2005,2027,7,9,10396,1826.0,ClearCr,Duplx,Normal,617518
1348,3653,1,2,1,1.0,285.0,1,1934,1945,6,7,9549,1204.0,StoneBr,Duplx,Alloca,634708
1349,3806,1,2,1,1.0,694.0,3,1904,1912,3,6,13369,1045.0,Somerst,1Fam,Partial,537368
1350,3178,4,3,1,1.0,675.0,3,1981,1985,6,3,14136,1403.0,NridgHt,Duplx,Family,716712
1351,771,1,1,0,0.0,633.0,3,1983,2003,7,1,2304,157.0,Crawfor,Duplx,Abnorml,253161
1352,2265,5,2,1,0.0,694.0,3,1917,1941,10,3,4038,1585.0,Gilbert,1Fam,AdjLand,468676
1353,2731,1,1,0,1.0,227.0,1,1904,1920,6,5,7811,808.0,NoRidge,1Fam,Normal,540294
1354,4618,4,2,1,,223.0,1,1913,1925,2,7,9560,796.0,NWAmes,Duplx,Partial,515367
1355,1487,5,3,1,1.0,676.0,3,1950,1969,10,3,19930,1681.0,Timber,2FmCon,Normal,532644
1356,2736,3,3,0,1.0,432.0,2,1916,1943,6,2,17996,,Gilbert,TwnhsE,Alloca,530800
1357,2048,1,3,1,0.0,251.0,1,1986,2015,3,3,13502,,SawyerW,Duplx,AdjLand,320936
1358,1104,5,3,1,0.0,266.0,1,1909,1914,8,9,2167,2734.0,NWAmes,Duplx,Normal,342896
1359,963,1,1,1,1.0,616.0,3,1997,2011,4,6,3362,1558.0,Gilbert,1Fam,Partial,268887
1360,2144,3,2,0,1.0,92.0,0,2007,2033,4,9,9960,2918.0,Gilbert,Duplx,Partial,385761
1361,870,5,3,0,0.0,16.0,0,1988,2006,9,1,12360,1146.0,StoneBr,Duplx,Alloca,433627
1362,802,4,3,1,0.0,499.0,2,2016,2040,9,5,13719,2990.0,StoneBr,Duplx,Partial,532569
1363,2078,1,3,1,0.0,27.0,0,2015,2044,6,5,4125,1979.0,Somerst,2FmCon,Partial,417595
1364,1408,5,3,1,1.0,41.0,0,1905,1908,4,4,17922,2009.0,Blmngtn,1Fam,Alloca,334968
1365,2996,1,1,0,1.0,625.0,3,1942,1960,9,4,10624,1689.0,Blmngtn,TwnhsI,AdjLand,505003
1366,579,4,1,0,0.0,253.0,1,1993,2008,2,1,12485,1355.0,NWAmes,TwnhsI,Alloca,254658
1367,1858,4,1,0,1.0,400.0,2,1941,1949,8,1,2227,1575.0,Veenker,TwnhsI,Family,444895
1368,2539,2,3,0,,217.0,1,1990,2009,6,8,16752,2552.0,SawyerW,2FmCon,Family,481105
1369,4834,3,3,1,1.0,51.0,0,1995,1998,9,4,11546,2377.0,ClearCr,TwnhsE,Family,699484
1370,3355,1,1,1,1.0,69.0,0,2022,2036,5,2,5619,71.0,Timber,1Fam,Alloca,478893
1371,4463,5,3,0,0.0,696.0,3,1940,1952,9,4,7398,2083.0,NWAmes,TwnhsI,AdjLand,653405
1372,2044,2,3,1,1.0,83.0,0,1942,1953,1,9,8026,2503.0,NridgHt,1Fam,AdjLand,464189
1373,2523,2,2,0,,492.0,2,1902,1920,8,5,2000,2232.0,ClearCr,Duplx,Abnorml,441261
1374,2391,3,1,1,0.0,279.0,1,1935,1963,1,9,18929,1491.0,NWAmes,TwnhsI,Alloca,342515
1375,4493,4,3,1,0.0,277.0,1,1934,1962,7,2,16355,1006.0,NWAmes,TwnhsE,Alloca,601046
1376,4816,3,3,1,1.0,634.0,3,1955,1976,2,2,17890,2019.0,Timber,TwnhsI,Family,745424
1377,4830,3,1,0,1.0,490.0,2,1951,1960,10,6,8042,1991.0,StoneBr,Duplx,Alloca,800000
1378,3883,3,1,0,1.0,496.0,2,2005,2033,8,7,11822,1122.0,NoRidge,1Fam,Partial,800000
1379,2764,5,2,0,,251.0,1,1995,2024,2,9,9977,1219.0,NridgHt,1Fam,Abnorml,577385
1380,2933,2,2,1,0.0,212.0,1,1989,2014,9,5,10296,1105.0,SawyerW,1Fam,Family,469503
1381,4912,5,1,0,1.0,404.0,2,1900,1926,3,2,12395,134.0,NWAmes,1Fam,Alloca,567354
1382,1780,4,4,1,1.0,49.0,0,1958,1982,6,5,9844,95.0,Crawfor,Duplx,Family,356354
1383,2060,5,2,1,0.0,63.0,0,1989,2011,1,3,15804,249.0,CollgCr,1Fam,AdjLand,343480
1384,4536,5,2,1,1.0,455.0,2,1930,1951,2,2,2587,1271.0,Veenker,1Fam,AdjLand,631916
1385,2238,4,1,1,0.0,,2,1952,1971,3,1,5063,1531.0,StoneBr,Duplx,Normal,472247
1386,1557,2,4,1,1.0,53.0,0,1989,2008,6,7,18008,1225.0,NoRidge,TwnhsE,Normal,514305
1387,3022,4,1,1,1.0,666.0,3,1997,2008,6,6,17823,2865.0,Gilbert,TwnhsE,Alloca,563041
1388,1964,4,4,1,1.0,475.0,2,2005,2031,9,2,16635,674.0,NoRidge,1Fam,Abnorml,642024
1389,4508,2,2,1,0.0,89.0,0,1952,1971,2,6,8321,1178.0,NridgHt,TwnhsI,Normal,685060
1390,4590,4,4,1,1.0,660.0,3,1949,1967,8,8,9940,741.0,NWAmes,Duplx,Alloca,640575
1391,1877,2,1,1,1.0,655.0,3,1947,1969,1,8,1967,899.0,CollgCr,2FmCon,AdjLand,296235
1392,2882,3,1,1,1.0,,1,1982,1984,3,5,6669,,Crawfor,2FmCon,Normal,439657
1393,4927,4,3,1,1.0,264.0,1,1951,1978,2,1,14939,929.0,Timber,TwnhsI,Partial,674472
1394,3840,1,3,1,1.0,217.0,1,1949,1966,2,6,7844,,StoneBr,Duplx,Partial,609441
1395,1470,2,2,0,1.0,436.0,2,1920,1948,6,5,10384,2012.0,ClearCr,2FmCon,Normal,380800
1396,3158,4,1,1,0.0,53.0,0,1958,1961,10,9,3778,2490.0,Somerst,Duplx,AdjLand,538845
1397,3289,3,4,1,0.0,208.0,1,1929,1936,7,5,10683,637.0,CollgCr,1Fam,Partial,475913
1398,3440,5,2,0,0.0,69.0,0,1964,1992,9,7,14853,334.0,StoneBr,1Fam,Family,672991
1399,612,1,4,1,0.0,28.0,0,2009,2029,6,5,12084,718.0,Timber,2FmCon,Normal,296296
1400,1847,4,4,0,1.0,251.0,1,1995,2014,1,5,11798,1732.0,NridgHt,2FmCon,Family,481687
1401,4345,5,3,1,1.0,435.0,2,1958,1970,4,3,18419,2879.0,ClearCr,2FmCon,Normal,710718
1402,1586,5,3,1,1.0,635.0,3,2020,2036,9,4,5830,480.0,Veenker,1Fam,Alloca,437051
1403,1848,1,3,1,1.0,39.0,0,2020,2036,1,3,7039,128.0,Timber,TwnhsE,Alloca,328297
1404,1951,5,2,1,,5.0,0,1954,1959,1,5,13025,1584.0,CollgCr,1Fam,Partial,352649
1405,1298,2,1,1,0.0,219.0,1,1993,2009,9,9,10383,2972.0,Crawfor,2FmCon,Abnorml,363235
1406,1199,2,2,1,0.0,478.0,2,1942,1957,1,4,19615,1657.0,Timber,TwnhsI,Normal,341018
1407,2061,2,3,1,1.0,612.0,3,2008,2017,10,5,2604,2773.0,Gilbert,1Fam,Partial,479413
1408,4434,4,3,1,0.0,449.0,2,1945,1955,8,9,3764,1926.0,Somerst,2FmCon,Alloca,670610
1409,506,4,2,1,1.0,414.0,2,1931,1954,7,2,7826,94.0,Somerst,Duplx,Alloca,254519
1410,1774,3,3,0,1.0,53.0,0,1916,1936,6,3,9981,1282.0,Crawfor,2FmCon,Abnorml,355482
1411,772,1,1,1,0.0,64.0,0,2003,2017,1,5,17973,2310.0,StoneBr,2FmCon,Normal,306458
1412,3026,5,2,0,1.0,46.0,0,1936,1954,5,4,10641,1528.0,ClearCr,1Fam,AdjLand,457210
1413,1627,2,2,0,1.0,477.0,2,2000,2007,9,4,9587,584.0,CollgCr,Duplx,AdjLand,409537
1414,4063,1,4,1,1.0,226.0,1,1910,1924,10,8,4585,542.0,NridgHt,TwnhsE,Family,723632
1415,3132,3,2,1,0.0,55.0,0,1961,1977,5,5,9533,1990.0,CollgCr,Duplx,Alloca,462689
1416,4027,3,1,1,0.0,427.0,2,1952,1959,9,4,11334,1389.0,NoRidge,TwnhsI,AdjLand,794993
1417,3357,4,2,0,1.0,650.0,3,1953,1958,8,5,12299,1722.0,Blmngtn,TwnhsE,AdjLand,575053
1418,2472,5,1,0,1.0,206.0,1,1920,1935,1,8,12710,1119.0,NoRidge,TwnhsE,AdjLand,490857
1419,4374,1,2,1,1.0,626.0,3,1909,1937,7,9,9448,1017.0,StoneBr,Duplx,Partial,744583
1420,2643,2,3,0,0.0,470.0,2,1942,1955,7,3,4410,1998.0,Somerst,TwnhsE,Alloca,479742
1421,4774,3,3,0,0.0,477.0,2,1957,1984,6,1,4325,23.0,Blmngtn,Duplx,Abnorml,585253
1422,4976,4,4,0,0.0,627.0,3,1997,2022,8,1,4362,1304.0,Gilbert,TwnhsI,Alloca,677526
1423,3150,4,1,1,1.0,25.0,0,1956,1978,9,5,12943,1112.0,Crawfor,Duplx,Family,498633
1424,3535,2,1,0,0.0,629.0,3,1930,1956,6,6,17342,2338.0,NridgHt,Duplx,Partial,743408
1425,1650,4,2,0,1.0,627.0,3,1932,1944,4,1,17837,2185.0,Somerst,1Fam,Partial,435904
1426,4165,5,1,1,1.0,699.0,3,1975,1997,10,5,7260,1277.0,NWAmes,TwnhsI,Partial,601944
1427,3522,3,3,1,0.0,465.0,2,1953,1957,10,4,2973,788.0,NridgHt,Duplx,Alloca,717131
1428,4561,5,1,0,1.0,638.0,3,2010,2019,7,9,13161,707.0,Gilbert,TwnhsE,Abnorml,651240
1429,1701,4,1,0,0.0,646.0,3,1954,1970,7,6,2209,633.0,Somerst,TwnhsE,Partial,347849
1430,4044,2,4,0,0.0,651.0,3,1969,1970,2,4,13095,821.0,NoRidge,1Fam,AdjLand,764073
1431,2616,2,4,0,1.0,655.0,3,1907,1929,5,6,8587,2281.0,Gilbert,TwnhsE,Alloca,450412
1432,1333,4,1,1,0.0,638.0,3,1923,1950,2,2,17024,135.0,NoRidge,Duplx,Abnorml,392519
1433,1270,2,2,0,1.0,297.0,1,2004,2007,6,5,13069,78.0,Somerst,2FmCon,Normal,327427
1434,3029,2,2,1,1.0,429.0,2,1942,1971,9,3,15188,1619.0,StoneBr,2FmCon,AdjLand,660451
1435,1937,2,2,0,1.0,242.0,1,1951,1953,3,2,9005,670.0,CollgCr,TwnhsE,AdjLand,309257
1436,958,4,4,1,0.0,600.0,3,1972,1975,10,4,17050,2492.0,NoRidge,1Fam,Alloca,633142
1437,2422,2,2,0,1.0,649.0,3,1907,1929,2,6,11214,2256.0,NridgHt,TwnhsE,Normal,554356
